Design,Frontal Area (m²),Average Cd,Cd
F_D_WM_WW_2653,2.516490073,0.2696771064133242,0.678639761204495
F_D_WM_WW_1463,2.235862037,0.2755979137801856,0.6161989128975162
F_D_WM_WW_1850,2.418839092,0.3001535188230856,0.7260230649306373
F_D_WM_WW_1082,2.244981498,0.2686496587381713,0.6031135133112087
F_D_WM_WW_1258,2.40542686,0.2762363476470785,0.6644663303385804
F_D_WM_WW_3057,2.715658847,0.2820521433994401,0.7659573985380022
F_D_WM_WW_2345,2.423802342,0.26672434638268,0.646487095430759
F_D_WM_WW_2599,2.148033632,0.2648120430935081,0.5688251747234887
F_D_WM_WW_1694,2.188212849,0.27661286737698,0.6052878305930406
F_D_WM_WW_1079,2.543396352,0.2750833012407735,0.6996458648719004
F_D_WM_WW_1866,2.591751517,0.2752738913615123,0.7134415255266927
F_D_WM_WW_2829,2.192607757,0.26992842563624,0.5918471598848175
F_D_WM_WW_2798,2.619684907,0.2637253447410906,0.6908773052116068
F_D_WM_WW_3512,2.474463298,0.2706387392101768,0.669685627192576
F_D_WM_WW_1888,2.287759331,0.2663562659962766,0.6093590329032998
F_D_WM_WW_2489,2.715251604,0.2820637983606921,0.7658741809292019
F_D_WM_WW_3637,2.703125711,0.2870334296562712,0.7758874436203766
F_D_WM_WW_1737,2.653745813,0.2911383311614227,0.7726071273234328
F_D_WM_WW_2595,2.610437956,0.2749216048701034,0.7176657922773525
F_D_WM_WW_3869,2.525468171,0.286639896443179,0.7238999350059847
F_D_WM_WW_2879,2.30210909,0.2514869333828913,0.5789503553569785
F_D_WM_WW_3729,2.559531971,0.2754485899370538,0.7050194723107581
F_D_WM_WW_3311,2.692920092,0.2854026826249677,0.7685666183514749
F_D_WM_WW_1119,2.444367943,0.2692479074550448,0.6581409537029422
F_D_WM_WW_3507,2.312410872,0.2679626542453471,0.6196397549669176
F_D_WM_WW_3664,2.411357109,0.2572215693102492,0.6202530597444056
F_D_WM_WW_3169,2.621871296,0.280013159108479,0.7341584643688022
F_D_WM_WW_2965,2.193327557,0.2697192051466701,0.5915825653003277
F_D_WM_WW_1564,2.292951034,0.2648072932288525,0.6071901568198386
F_D_WM_WW_2251,2.661203935,0.2872136216634271,0.7643340201563136
F_D_WM_WW_2638,2.509063352,0.2650104807242652,0.6649280850811562
F_D_WM_WW_1062,2.589682395,0.2916534745330497,0.7552898684388196
F_D_WM_WW_1225,2.399402646,0.2846867338859686,0.6830781025670909
F_D_WM_WW_3075,2.29387967,0.2592882842391233,0.5947761238853063
F_D_WM_WW_3279,2.501970504,0.2718325443112542,0.680117007894031
F_D_WM_WW_1529,2.441409066,0.2715515918763278,0.6629685182935987
F_D_WM_WW_3585,2.375705077,0.2547110256384314,0.6051182767770986
F_D_WM_WW_2983,2.572029962,0.2862243850499043,0.7361776942033786
F_D_WM_WW_1708,2.331946082,0.2744347600090634,0.6399670633677457
F_D_WM_WW_1823,2.316189376,0.2702580731272949,0.6259688777556716
F_D_WM_WW_2898,2.19610559,0.2608065704541659,0.5727587672831226
F_D_WM_WW_1340,2.347848523,0.2723376379211711,0.6394075209505304
F_D_WM_WW_1654,2.529206802,0.2801498399040756,0.7085568806645991
F_D_WM_WW_3739,2.26263751,0.2689736435899177,0.6085898551879189
F_D_WM_WW_1939,2.77340251,0.2766637775640183,0.76730001512213
F_D_WM_WW_2233,2.451054009,0.2700870793246753,0.6619980185578463
F_D_WM_WW_2123,2.485445465,0.2610508483778937,0.6488276472352386
F_D_WM_WW_2713,2.563514198,0.2830687686647178,0.7256508074823816
F_D_WM_WW_3740,2.299324246,0.2683262875711314,0.6169691388514709
F_D_WM_WW_1472,2.375903308,0.266073530839889,0.6321649820937323
F_D_WM_WW_3048,2.571556763,0.2884274505687011,0.7417075611447915
F_D_WM_WW_3253,2.624235609,0.2826390046002922,0.7417113403644015
F_D_WM_WW_3244,2.231946139,0.2654193982841755,0.5924018012160688
F_D_WM_WW_2884,2.283813306,0.259613483920993,0.5929087289957808
F_D_WM_WW_1246,2.450254755,0.2568395519885128,0.6293223335319232
F_D_WM_WW_3289,2.27276191,0.2738312083325559,0.6223531400675076
F_D_WM_WW_3965,2.475240983,0.2612514900949162,0.6466603951527552
F_D_WM_WW_2322,2.319656608,0.2668331327904824,0.6189612397107839
F_D_WM_WW_2499,2.590203984,0.2813960255789489,0.7288731065363593
F_D_WM_WW_2982,2.411164784,0.2680169854111245,0.6462331167371451
F_D_WM_WW_2564,2.685159242,0.2741136638219745,0.7360388377700559
F_D_WM_WW_2516,2.297818806,0.2741868044569682,0.6300315956382662
F_D_WM_WW_2949,2.619284517,0.2780075084621951,0.728180762524774
F_D_WM_WW_3482,2.683413716,0.305246898820208,0.8191037150606104
F_D_WM_WW_3887,2.309518222,0.2709867796076561,0.6258489054249797
F_D_WM_WW_1152,2.632217056,0.2731784638885598,0.7190650119793472
F_D_WM_WW_3828,2.454471542,0.2704650944482485,0.6638488774275682
F_D_WM_WW_1655,2.261815646,0.2679212027972674,0.6059883683819983
F_D_WM_WW_1871,2.487451179,0.2624830156935829,0.6529136868544783
F_D_WM_WW_2265,2.510015259,0.274137140417812,0.6880884055073339
F_D_WM_WW_3743,2.242905399,0.267269016685402,0.5994591205091092
F_D_WM_WW_1219,2.241802876,0.2566714386441274,0.5754067693394623
F_D_WM_WW_1652,2.333937407,0.2593658071691644,0.6053435594488616
F_D_WM_WW_1151,2.5049738,0.2679272106471662,0.6711506429782323
F_D_WM_WW_3002,2.389465989,0.2897089449232522,0.6922496706031854
F_D_WM_WW_3914,2.535832902,0.2682403129641154,0.6802126112571809
F_D_WM_WW_3906,2.630442632,0.2913525369212901,0.7663861340591155
F_D_WM_WW_2546,2.713865528,0.284864130110979,0.7730829428718927
F_D_WM_WW_3862,2.38842571,0.2756785305278266,0.6584376900076809
F_D_WM_WW_2629,2.501884846,0.2737874717318501,0.6849847265505691
F_D_WM_WW_3081,2.235076083,0.2656053595854447,0.5936481867260422
F_D_WM_WW_2176,2.370308672,0.2648854839440794,0.6278603596795682
F_D_WM_WW_3013,2.433364381,0.2913862274845716,0.7090488670749198
F_D_WM_WW_3863,2.490279551,0.267276259104627,0.6655926025160301
F_D_WM_WW_3974,2.279054137,0.2627225482061379,0.5987589103723805
F_D_WM_WW_1647,2.650927461,0.2854875099101157,0.7568066797932353
F_D_WM_WW_1381,2.476629863,0.2662380030114032,0.6593729889235251
F_D_WM_WW_2183,2.517671246,0.2652638924705839,0.667847274675225
F_D_WM_WW_2264,2.481846493,0.2853048766059217,0.7080829074402044
F_D_WM_WW_2058,2.441306158,0.2695946744481949,0.6581631388943835
F_D_WM_WW_3077,2.550229561,0.2788900091085776,0.7112335454962538
F_D_WM_WW_1066,2.446782441,0.267654808821198,0.6548930864729192
F_D_WM_WW_3858,2.294559599,0.2750805623923051,0.6311887449355821
F_D_WM_WW_3865,2.507448326,0.2874482192322397,0.7207615561255604
F_D_WM_WW_2724,2.493890487,0.2694432895444173,0.6719620565808089
F_D_WM_WW_3224,2.343214402,0.267652968811305,0.6271682912567067
F_D_WM_WW_1091,2.679995102,0.2766793117665462,0.7414992003590748
F_D_WM_WW_2554,2.218063857,0.2741859670078331,0.6081619835166691
F_D_WM_WW_2591,2.376027094,0.288735471720405,0.686043303806553
F_D_WM_WW_3535,2.542872353,0.2756820296425912,0.7010242113970716
F_D_WM_WW_3174,2.499204011,0.2870402736403103,0.7173722032004011
F_D_WM_WW_3819,2.559679752,0.2763514884165913,0.7073713093350114
F_D_WM_WW_3193,2.420456606,0.2773518901157349,0.6713182146172167
F_D_WM_WW_2825,2.540844127,0.2819614384824712,0.7164200650086587
F_D_WM_WW_3073,2.298275434,0.2680657552350508,0.616088939953374
F_D_WM_WW_3925,2.307343139,0.2718276448253066,0.6271996512782
F_D_WM_WW_2876,2.558178832,0.2815559341798185,0.720270430842797
F_D_WM_WW_1624,2.711374347,0.2882459683963518,0.781542724336041
F_D_WM_WW_2160,2.213705735,0.2769677969921286,0.6131252006117908
F_D_WM_WW_1139,2.40260627,0.2634059928010899,0.6328608898594735
F_D_WM_WW_2266,2.345058813,0.2553848706417101,0.5988925416052073
F_D_WM_WW_3903,2.525456355,0.2872195139232211,0.7253603467174098
F_D_WM_WW_3555,2.26766374,0.253581519393825,0.5750376166634837
F_D_WM_WW_3525,2.324427994,0.24103065735384,0.5602584073654877
F_D_WM_WW_1138,2.418362935,0.2602145819425863,0.629293300116471
F_D_WM_WW_2852,2.270509022,0.2775285878047697,0.6301311624736488
F_D_WM_WW_3886,2.336227934,0.2606956526465164,0.6090444659851526
F_D_WM_WW_1391,2.394418101,0.2815396990137981,0.67412375146873
F_D_WM_WW_2293,2.343582975,0.2642375192966797,0.6192625515799325
F_D_WM_WW_3523,2.516449605,0.270758143237398,0.6813492226002836
F_D_WM_WW_1263,2.236597019,0.2697023426222976,0.6032154555263474
F_D_WM_WW_1305,2.254771847,0.2587383937417213,0.5833960459468343
F_D_WM_WW_3299,2.38594995,0.2761257025468848,0.6588221061854547
F_D_WM_WW_1992,2.384698116,0.2710184361105551,0.6462971539941071
F_D_WM_WW_3896,2.174353048,0.2721959093200081,0.5918500050830912
F_D_WM_WW_1687,2.383429815,0.2767512754995496,0.6596172413649055
F_D_WM_WW_3709,2.503207853,0.269816159691605,0.6754059298063277
F_D_WM_WW_1546,2.401964573,0.2544959242816844,0.6112901940974963
F_D_WM_WW_1706,2.551999641,0.283873454584897,0.7244449541900869
F_D_WM_WW_2411,2.202414364,0.2623974455660616,0.5779079031916021
F_D_WM_WW_2496,2.407264233,0.2704239069456186,0.6509817989383078
F_D_WM_WW_2559,2.639831953,0.2766115711508,0.7302080640934148
F_D_WM_WW_3851,2.395174859,0.2655775722552032,0.6361047241799186
F_D_WM_WW_2010,2.362903241,0.2580357742057009,0.6097135671645949
F_D_WM_WW_1809,2.390857966,0.2613851421599724,0.6249347493272124
F_D_WM_WW_1273,2.577083877,0.2773919442079428,0.7148623070279729
F_D_WM_WW_3263,2.478528636,0.2926715742187551,0.7253948776443839
F_D_WM_WW_1550,2.283766152,0.2610460318043038,0.5961680915485845
F_D_WM_WW_1862,2.394275916,0.2711298186609933,0.6491595949294635
F_D_WM_WW_1030,2.372792818,0.2776722229960304,0.6588586564830754
F_D_WM_WW_2288,2.526727022,0.2997924630975102,0.7574937175004168
F_D_WM_WW_1819,2.542252923,0.2566161341463739,0.6523831171225791
F_D_WM_WW_3151,2.485170595,0.2806733077208459,0.6975210511492328
F_D_WM_WW_2691,2.241164361,0.2800490603597467,0.6276359734098022
F_D_WM_WW_2841,2.346392657,0.2592407093384182,0.6082804967871358
F_D_WM_WW_2468,2.494934558,0.2765570470800573,0.689991734018468
F_D_WM_WW_3820,2.213609288,0.2639388924895685,0.5842575838793421
F_D_WM_WW_1197,2.365454624,0.2745912618854267,0.6495331701368775
F_D_WM_WW_1180,2.493357156,0.2766719918085885,0.6898420906407174
F_D_WM_WW_2712,2.500352584,0.2875160783400684,0.7188915694191365
F_D_WM_WW_3825,2.527205031,0.2721223516171475,0.6877089760544061
F_D_WM_WW_3521,2.571921276,0.2756332944215682,0.7089071342968033
F_D_WM_WW_3456,2.264071366,0.2702285687223481,0.6118167647194315
F_D_WM_WW_2624,2.269108225,0.2499423474083162,0.5671462362800177
F_D_WM_WW_3376,2.54079807,0.2881802923123978,0.7322079305193762
F_D_WM_WW_3093,2.457101904,0.2820836097690194,0.6931081746506506
F_D_WM_WW_3661,2.156385065,0.2618934715655607,0.5647431707049773
F_D_WM_WW_3826,2.611588424,0.273098311812273,0.7132203897428746
F_D_WM_WW_1090,2.268997505,0.2741310682373825,0.6220027098736056
F_D_WM_WW_1135,2.474545839,0.2874721431373541,0.711362995628952
F_D_WM_WW_2371,2.239452916,0.2649839665459494,0.5934191165745728
F_D_WM_WW_1256,2.50927294,0.2987303421825629,0.7495959639956455
F_D_WM_WW_1892,2.574250864,0.2888664669756929,0.7436147521928049
F_D_WM_WW_1914,2.319553012,0.2675172962108405,0.6205205501879514
F_D_WM_WW_1730,2.300038621,0.2577964443065129,0.5929417782614552
F_D_WM_WW_1205,2.445145451,0.2819358734520203,0.6893742184449192
F_D_WM_WW_3967,2.417648379,0.2648970191159479,0.6404278488676034
F_D_WM_WW_2606,2.527293631,0.28672674473744,0.7246426758122948
F_D_WM_WW_1718,2.279083406,0.2609195387802522,0.5946573911352462
F_D_WM_WW_1899,2.565708366,0.2707102351306038,0.6945635150364173
F_D_WM_WW_1732,2.289311624,0.2645944748824276,0.6057392069945176
F_D_WM_WW_1646,2.300300485,0.2655171685981489,0.6107692717021487
F_D_WM_WW_1714,2.516498895,0.2779508740103102,0.6994630673112298
F_D_WM_WW_3836,2.388508325,0.2653666117165806,0.6338303612620954
F_D_WM_WW_2388,2.285129377,0.2500750635318489,0.5714538741317693
F_D_WM_WW_2746,2.280951225,0.2610563600555425,0.5954568242627307
F_D_WM_WW_3837,2.260284066,0.2518827282312015,0.5693265171215931
F_D_WM_WW_3076,2.356338886,0.2693722135537337,0.634732221604559
F_D_WM_WW_1431,2.361607807,0.2749289603845043,0.6492743792144391
F_D_WM_WW_1179,2.456073805,0.2459061211959982,0.6039635827586465
F_D_WM_WW_3933,2.513351105,0.2781370495417978,0.6990560608073172
F_D_WM_WW_1464,2.45632288,0.285117476052912,0.7003405799166198
F_D_WM_WW_2775,2.356832989,0.2668969219234806,0.6290314702518164
F_D_WM_WW_2347,2.615519871,0.2811485263909599,0.7353495574779235
F_D_WM_WW_2860,2.649860108,0.2986067940597367,0.7912662315566676
F_D_WM_WW_1045,2.596291643,0.2710276836626795,0.7036669101150623
F_D_WM_WW_2142,2.455841979,0.2624687194447578,0.6445816993868099
F_D_WM_WW_2742,2.22559077,0.2651714867780527,0.5901632134404111
F_D_WM_WW_2731,2.43383816,0.2822225985842087,0.686884130048609
F_D_WM_WW_2656,2.292370186,0.2723139915060793,0.6242444753591935
F_D_WM_WW_1040,2.591778827,0.2749984405088901,0.7127351355689605
F_D_WM_WW_1518,2.402731201,0.2715855204321175,0.6525470036820716
F_D_WM_WW_2581,2.372034854,0.2605017803938979,0.6179193026233796
F_D_WM_WW_1700,2.289329204,0.2653066898318763,0.6073743530486841
F_D_WM_WW_2210,2.476543652,0.2604819720100267,0.6450949742418733
F_D_WM_WW_3623,2.385518702,0.2598369272806248,0.6198458494981445
F_D_WM_WW_1452,2.747668542,0.2891576620194702,0.7945094116091664
F_D_WM_WW_3651,2.385875413,0.2665297656668444,0.6359068147371756
F_D_WM_WW_2429,2.436651457,0.2554109823065399,0.6223475421710317
F_D_WM_WW_1346,2.470649603,0.2421495716030622,0.5982667429477256
F_D_WM_WW_3875,2.647205978,0.291039670407339,0.7704419553374576
F_D_WM_WW_3062,2.403214494,0.2666185586867713,0.6407415846054385
F_D_WM_WW_1349,2.510537375,0.2710984070570088,0.6806026832195843
F_D_WM_WW_3878,2.565609367,0.2786581564562814,0.714927976395187
F_D_WM_WW_3051,2.680742743,0.2898851245074753,0.7771074438270659
F_D_WM_WW_2750,2.284122646,0.2671789400444535,0.6102694674898125
F_D_WM_WW_1496,2.209095488,0.2723931914580468,0.6017425702118914
F_D_WM_WW_2008,2.486882407,0.2672015813365557,0.6644989117484599
F_D_WM_WW_1109,2.32901781,0.2678126748985045,0.623740489582357
F_D_WM_WW_3985,2.635329767,0.2852496828336065,0.7517269801987122
F_D_WM_WW_3363,2.388273447,0.2546847952028316,0.6082569337375557
F_D_WM_WW_2572,2.323221862,0.2715978217814782,0.6309819972343099
F_D_WM_WW_2197,2.643653418,0.2823175629655266,0.7463497902952446
F_D_WM_WW_3030,2.376854817,0.2677904732824574,0.6364990763681186
F_D_WM_WW_3132,2.446169763,0.2630141972733595,0.6433773766098091
F_D_WM_WW_1847,2.216918064,0.2743361854183777,0.6081808450628549
F_D_WM_WW_2095,2.525218003,0.2705721410573384,0.6832536417082464
F_D_WM_WW_3883,2.465380245,0.2676060533155217,0.6597506772865038
F_D_WM_WW_2943,2.535560642,0.2815585974220124,0.7139088980399773
F_D_WM_WW_3911,2.516812887,0.2849464492871509,0.7171568956707933
F_D_WM_WW_1500,2.394058224,0.2643573506434843,0.6328868893828854
F_D_WM_WW_3492,2.53744358,0.2691878349858165,0.6830489436988595
F_D_WM_WW_1713,2.615292326,0.2832011737791735,0.7406538564988648
F_D_WM_WW_1190,2.639143086,0.2887637553959474,0.7620888685406098
F_D_WM_WW_2995,2.539904391,0.3050071088908763,0.7746888951581518
F_D_WM_WW_2280,2.404375166,0.275436768624893,0.6622533262849807
F_D_WM_WW_2734,2.564025458,0.2772179873908618,0.7107939770856927
F_D_WM_WW_1203,2.697180979,0.2730339668317706,0.7364220219595686
F_D_WM_WW_1117,2.429320251,0.2778180783678487,0.6749090838729199
F_D_WM_WW_3655,2.633085077,0.2832174716508049,0.745735698149405
F_D_WM_WW_3158,2.275759855,0.2663486900863653,0.6061456563303866
F_D_WM_WW_1416,2.707252573,0.2794267301084489,0.7564787340510748
F_D_WM_WW_3794,2.566280478,0.2676264649240267,0.6868045723306815
F_D_WM_WW_1402,2.69481829,0.2838397169725369,0.7648964607260159
F_D_WM_WW_2537,2.255692369,0.2789195465460029,0.6291566927087592
F_D_WM_WW_3322,2.530827166,0.2847704156051089,0.72070470388652
F_D_WM_WW_2579,2.428956423,0.2669639369937601,0.6484437694703609
F_D_WM_WW_3620,2.643888234,0.2913776816929497,0.7703700242781869
F_D_WM_WW_3968,2.274147101,0.2838101390475119,0.6454260049493061
F_D_WM_WW_1710,2.527545847,0.2685422925514122,0.6787529562821809
F_D_WM_WW_1573,2.218310189,0.2689131314812953,0.5965327395208541
F_D_WM_WW_2267,2.369432993,0.2656838351159019,0.6295200446303899
F_D_WM_WW_3561,2.524532416,0.2772696170136008,0.6999761361227403
F_D_WM_WW_3789,2.303178595,0.2646237299804652,0.6094757106200671
F_D_WM_WW_1846,2.590552752,0.2777302072141747,0.7194747526122104
F_D_WM_WW_2931,2.401441139,0.2908716553886387,0.698511159419308
F_D_WM_WW_1078,2.55589291,0.2723431988624977,0.6960800510593779
F_D_WM_WW_1175,2.212740572,0.2784027454575509,0.6160330502301116
F_D_WM_WW_3050,2.267243051,0.2642844022415637,0.5991969744698741
F_D_WM_WW_2145,2.676160214,0.2853394028811259,0.7636139574769861
F_D_WM_WW_1156,2.422723371,0.2614315840974708,0.6333764087104945
F_D_WM_WW_2463,2.394195819,0.2721814342575342,0.6516556519088118
F_D_WM_WW_1198,2.393007323,0.2677793453805378,0.6407979344437732
F_D_WM_WW_1997,2.571306373,0.2812101668110947,0.7230774940737609
F_D_WM_WW_1560,2.545799589,0.2892164649329884,0.7362871575584349
F_D_WM_WW_3918,2.459126866,0.2661641865241259,0.6545315018485132
F_D_WM_WW_1776,2.42632408,0.274695418873543,0.6665001094785639
F_D_WM_WW_3314,2.54252965,0.2732201192343276,0.6946702541298132
F_D_WM_WW_1738,2.283747574,0.2678488609930819,0.611699186491614
F_D_WM_WW_1721,2.575235099,0.2769560550060129,0.713226953732059
F_D_WM_WW_1218,2.611146157,0.2907150798429723,0.7590995635139253
F_D_WM_WW_3759,2.161922252,0.2782842108034358,0.6016288277162066
F_D_WM_WW_1002,2.612856805,0.2767752786129249,0.7231741701795518
F_D_WM_WW_3212,2.562559897,0.2798662106567589,0.7171739279543643
F_D_WM_WW_2350,2.50011479,0.2825324809743025,0.7063636343392473
F_D_WM_WW_3578,2.216062995,0.2674513658405402,0.5926890748014282
F_D_WM_WW_2558,2.624461681,0.2695976653174202,0.7075487419126321
F_D_WM_WW_3146,2.402233923,0.2515047399975994,0.6041732182175282
F_D_WM_WW_2690,2.452672514,0.2829788618877153,0.6940544765950015
F_D_WM_WW_2952,2.485245204,0.268404501087701,0.6670509990602216
F_D_WM_WW_3476,2.304779082,0.2563311409503406,0.5907866517275386
F_D_WM_WW_1996,2.487971943,0.2493531683798369,0.6203836868271889
F_D_WM_WW_1772,2.67042765,0.2839066822041677,0.7581522541777724
F_D_WM_WW_2507,2.304585085,0.2618119049651013,0.6033678112580099
F_D_WM_WW_3509,2.362356671,0.2493103866424887,0.5889600550344725
F_D_WM_WW_1160,2.588726113,0.2788801087136384,0.7219442198232745
F_D_WM_WW_2705,2.40235578,0.2571482969050198,0.6177616973869304
F_D_WM_WW_2833,2.412920907,0.287862820072474,0.6945902169008518
F_D_WM_WW_1811,2.459854767,0.2726074477516325,0.6705747298715565
F_D_WM_WW_1173,2.30304976,0.2610898029627941,0.6013028080519103
F_D_WM_WW_3577,2.519722433,0.2826092815629505,0.7120969465281797
F_D_WM_WW_1505,2.543867778,0.2660091781458419,0.6766921769374691
F_D_WM_WW_3860,2.796261827,0.2917185459963881,0.8157214343976437
F_D_WM_WW_2939,2.595740195,0.2717593071909385,0.7054165570408716
F_D_WM_WW_1430,2.436898021,0.2641612647531551,0.6437340633018208
F_D_WM_WW_2330,2.215704625,0.2749636925264155,0.6092383252378567
F_D_WM_WW_3410,2.332966935,0.2638129749229966,0.6154669475193353
F_D_WM_WW_1510,2.571817077,0.2711431762353241,0.697330650954027
F_D_WM_WW_1009,2.195174702,0.2783286880264932,0.6109800947966082
F_D_WM_WW_3897,2.441997727,0.2894638876805609,0.7068701557645131
F_D_WM_WW_3274,2.389857477,0.2797484009063953,0.6685588075849423
F_D_WM_WW_2837,2.362126026,0.2861414315747938,0.6759021226397186
F_D_WM_WW_2129,2.216878058,0.2618936907268538,0.5805863765010002
F_D_WM_WW_3845,2.743598786,0.2906225270421465,0.7973516123770853
F_D_WM_WW_3219,2.560568853,0.2893116849304217,0.7408024892417873
F_D_WM_WW_2812,2.759893517,0.2759374526513694,0.7615579866700088
F_D_WM_WW_2678,2.248112566,0.2720429647302476,0.6115832075019644
F_D_WM_WW_2436,2.229901675,0.2687232147446689,0.5992263466705219
F_D_WM_WW_1300,2.287177448,0.2561654322394898,0.5858957995753332
F_D_WM_WW_3213,2.30195159,0.266344541939581,0.6131122418056402
F_D_WM_WW_2767,2.474766466,0.2703229608245308,0.6689861984383805
F_D_WM_WW_1833,2.579055542,0.290438195001762,0.749056236427771
F_D_WM_WW_3429,2.368952737,0.2621135583785644,0.6209346315257095
F_D_WM_WW_2366,2.324764176,0.2663036593094097,0.6190932071002245
F_D_WM_WW_2192,2.561736122,0.2731469017528766,0.6997302848327291
F_D_WM_WW_3349,2.525622552,0.2928459938009605,0.739618446206558
F_D_WM_WW_1241,2.557727654,0.2799510564425219,0.716038558829553
F_D_WM_WW_1236,2.229009644,0.2724887913741241,0.6073801438548265
F_D_WM_WW_1270,2.300587225,0.2684300232849733,0.6175466823758621
F_D_WM_WW_2122,2.488748278,0.2653528199544714,0.6603963737241347
F_D_WM_WW_2584,2.716868564,0.284486219720683,0.7729116672503205
F_D_WM_WW_1279,2.486593172,0.2600511869404266,0.6466415058165604
F_D_WM_WW_1240,2.203959082,0.2779003339065979,0.6124809648042789
F_D_WM_WW_1150,2.20943058,0.2665754548651233,0.5889799618564131
F_D_WM_WW_2132,2.48236773,0.2657746819132209,0.6597504938323943
F_D_WM_WW_3582,2.72890764,0.282020222318773,0.7696071393201982
F_D_WM_WW_1676,2.37319076,0.2635411914555771,0.6254335204417665
F_D_WM_WW_3361,2.584418166,0.2677798747546849,0.6920551728052124
F_D_WM_WW_2909,2.569706042,0.2759166726997002,0.709024740924956
F_D_WM_WW_2047,2.235074598,0.2732551225983199,0.6107455832928806
F_D_WM_WW_2672,2.672291657,0.2859767219073388,0.7642132080491907
F_D_WM_WW_3287,2.570366689,0.2819451954269512,0.7247025384490304
F_D_WM_WW_3406,2.539057219,0.3116634535238866,0.7913313415682952
F_D_WM_WW_1027,2.400739043,0.2699811538288257,0.6481542968710509
F_D_WM_WW_3402,2.463409455,0.2759545182221568,0.6797889693384308
F_D_WM_WW_2991,2.660127211,0.2767241817584291,0.7361215258373071
F_D_WM_WW_1110,2.64723494,0.2745439269484691,0.726782275982795
F_D_WM_WW_2765,2.49298519,0.2752167706742288,0.6861113333304787
F_D_WM_WW_3344,2.610730022,0.2750697103205249,0.7181327508766375
F_D_WM_WW_1159,2.626602371,0.2788833130296968,0.7325155712361369
F_D_WM_WW_3813,2.525150711,0.292902262786555,0.7396223571289783
F_D_WM_WW_1370,2.621176729,0.2704320935731497,0.7088503104486904
F_D_WM_WW_2289,2.236978106,0.2761160626012189,0.6176655867538521
F_D_WM_WW_2294,2.464635151,0.272271881205433,0.6710508490478064
F_D_WM_WW_2089,2.38162942,0.277704713988274,0.6613897169071589
F_D_WM_WW_3144,2.493151992,0.281987102352111,0.7030367059474735
F_D_WM_WW_1509,2.377842999,0.2746454415745099,0.6530637404552118
F_D_WM_WW_2445,2.456154353,0.2821761953499223,0.69306829052169
F_D_WM_WW_3777,2.521102726,0.2818405477361134,0.7105489731948487
F_D_WM_WW_2083,2.386084523,0.2675776953052217,0.6384629974677992
F_D_WM_WW_2483,2.51745835,0.2819660951593006,0.7098379006756759
F_D_WM_WW_3372,2.646637713,0.27876000627593,0.737776745485993
F_D_WM_WW_1311,2.435288808,0.2726816557793055,0.6640585844662512
F_D_WM_WW_3491,2.45976962,0.2763641374682856,0.6797921094019925
F_D_WM_WW_1380,2.599128278,0.2752507366516005,0.7154119731715058
F_D_WM_WW_1542,2.495252035,0.2912832817754068,0.7268252016115623
F_D_WM_WW_3436,2.379076612,0.2643873573616601,0.6289977784076115
F_D_WM_WW_2988,2.496139144,0.2701190296430529,0.6742546834313207
F_D_WM_WW_1140,2.486156674,0.2721131015798733,0.6765158035756419
F_D_WM_WW_3269,2.57609949,0.3068363707074917,0.7904410180930203
F_D_WM_WW_1005,2.582675711,0.2807183916106111,0.7250045716437113
F_D_WM_WW_1525,2.551135101,0.2711398385488868,0.6917143594015379
F_D_WM_WW_3873,2.231219389,0.2675154363344196,0.5968856284061521
F_D_WM_WW_1634,2.653841108,0.2880776723884387,0.7645123692813951
F_D_WM_WW_3843,2.489040253,0.2656635197086488,0.6612471943084858
F_D_WM_WW_2206,2.493915481,0.2823709563630194,0.7042092994585096
F_D_WM_WW_1388,2.460548766,0.2596730854954937,0.6389382900793497
F_D_WM_WW_3834,2.486024122,0.2688134040797385,0.6682766068591631
F_D_WM_WW_1677,2.192702547,0.2530801700846403,0.554929533539784
F_D_WM_WW_1941,2.27869873,0.2606805437223472,0.5940124239158221
F_D_WM_WW_3215,2.443814697,0.2612827266593309,0.6385265674823065
F_D_WM_WW_3760,2.279160674,0.2804227357966604,0.6391284715232404
F_D_WM_WW_3145,2.444044152,0.2759811270568227,0.6745100596455965
F_D_WM_WW_3889,2.385679435,0.2439739039248352,0.5820435252701451
F_D_WM_WW_2167,2.588587496,0.2747799680831788,0.7112919895313957
F_D_WM_WW_3014,2.494251812,0.2890788406267798,0.7210354220442047
F_D_WM_WW_1327,2.166448823,0.2657137183145475,0.575655172297505
F_D_WM_WW_2091,2.315790255,0.2572130933127273,0.5956515749520196
F_D_WM_WW_2374,2.766525669,0.2955273573031995,0.817584019871036
F_D_WM_WW_2956,2.51399979,0.2706466191919323,0.6804055438127278
F_D_WM_WW_1181,2.494666592,0.2784637684040515,0.6946742601200125
F_D_WM_WW_3460,2.385880234,0.2629524858380159,0.6273731384420871
F_D_WM_WW_1315,2.567858169,0.2745077314259675,0.7048969205958286
F_D_WM_WW_2082,2.680171609,0.2755379994545173,0.7384891233386547
F_D_WM_WW_2706,2.355627552,0.2821682193893688,0.6646832318923778
F_D_WM_WW_1526,2.415087081,0.2615926139008718,0.6317689423170164
F_D_WM_WW_1403,2.557068812,0.280183961394881,0.7164496693054622
F_D_WM_WW_2354,2.50090966,0.2618849213977876,0.6549505297320677
F_D_WM_WW_1069,2.53814166,0.2954196301858885,0.7498168705565972
